// Character Initial Item(s) Item Bag - Max 100 Lines
/----------------------------------------------------------------------------------------
|	Type	Index	Level	Luck	Skill	Option	MaxExc	ExcOptFixed	Expiry(day)
/----------------------------------------------------------------------------------------
/---------------------------------------------------------------------------------------------------------------------------------------------------------------------------/
|	Type	Index	LevelMin	LeveMax	Luck	Skill	Option	MaxExc	ExcOptFixed	Joh	Socket1	Socket2	Socket3	Socket4	Socket5	SetOption	Expiry(day) |
/---------------------------------------------------------------------------------------------------------------------------------------------------------------------------/
// sockets
	0	26	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	0	27	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	2	16	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	4	23	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	5	20	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	5	30	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	6	17	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	6	18	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
//
	6	22	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	6	23	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
	0	52	0		0	1	0	0	0	0		0	254	254	254	0	0	0		0
//
	12	15	0		0	0	0	0	0	0		0	0	0	0	0	0	0		0
	14	13	0		0	0	0	0	0	0		0	0	0	0	0	0	0		0
	14	14	0		0	0	0	0	0	0		0	0	0	0	0	0	0		0
	14	141	0		0	0	0	0	0	0		0	0	0	0	0	0	0		0
//
	0	5	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	6	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	7	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	8	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	10	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	11	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	12	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	13	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	14	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	15	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	0	16	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	17	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	18	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	20	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	0	21	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
// rf
	0	32	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	2	5	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	2	7	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	2	8	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	2	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	2	10	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	2	11	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	3	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
// gl
	3	13	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	3	14	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	4	5	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	7	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	8	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	10	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	11	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	12	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	13	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	14	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	16	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	4	17	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	5	5	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	5	6	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	5	8	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	5	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	5	11	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
// sn
	5	15	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	5	16	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
// sn
	5	21	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	5	22	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
//
	6	3	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	4	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	5	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	6	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	7	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	8	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	9	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
	6	10	0		0	1	1	0	3	0		0	0	0	0	0	0	0		0
